,['Total'],['Australian Capital Territory'],['New South Wales'],['Northern Territory'],['Queensland'],['South Australia'],['Tasmania'],['Victoria'],['Western Australia'],"['Females', 'Australian Capital Territory']","['Males', 'Australian Capital Territory']","['Females', 'New South Wales']","['Males', 'New South Wales']","['Females', 'Northern Territory']","['Males', 'Northern Territory']","['Females', 'Queensland']","['Males', 'Queensland']","['Females', 'South Australia']","['Males', 'South Australia']","['Females', 'Tasmania']","['Males', 'Tasmania']","['Females', 'Victoria']","['Males', 'Victoria']","['Females', 'Western Australia']","['Males', 'Western Australia']","['Employed full-time', 'Females', 'Australian Capital Territory']","['Employed part-time', 'Females', 'Australian Capital Territory']","['Employed full-time', 'Males', 'Australian Capital Territory']","['Employed part-time', 'Males', 'Australian Capital Territory']","['Employed full-time', 'Females', 'New South Wales']","['Employed part-time', 'Females', 'New South Wales']","['Employed full-time', 'Males', 'New South Wales']","['Employed part-time', 'Males', 'New South Wales']","['Employed full-time', 'Females', 'Northern Territory']","['Employed part-time', 'Females', 'Northern Territory']","['Employed full-time', 'Males', 'Northern Territory']","['Employed part-time', 'Males', 'Northern Territory']","['Employed full-time', 'Females', 'Queensland']","['Employed part-time', 'Females', 'Queensland']","['Employed full-time', 'Males', 'Queensland']","['Employed part-time', 'Males', 'Queensland']","['Employed full-time', 'Females', 'South Australia']","['Employed part-time', 'Females', 'South Australia']","['Employed full-time', 'Males', 'South Australia']","['Employed part-time', 'Males', 'South Australia']","['Employed full-time', 'Females', 'Tasmania']","['Employed part-time', 'Females', 'Tasmania']","['Employed full-time', 'Males', 'Tasmania']","['Employed part-time', 'Males', 'Tasmania']","['Employed full-time', 'Females', 'Victoria']","['Employed part-time', 'Females', 'Victoria']","['Employed full-time', 'Males', 'Victoria']","['Employed part-time', 'Males', 'Victoria']","['Employed full-time', 'Females', 'Western Australia']","['Employed part-time', 'Females', 'Western Australia']","['Employed full-time', 'Males', 'Western Australia']","['Employed part-time', 'Males', 'Western Australia']"
1980-11-01,6341.9507671,100.3733859,2225.3843345,56.1996718,961.0390468,553.6205862,173.3331487,1703.4332759000001,568.5673173,41.996488,58.3768979,806.8180159,1418.5663186,20.1085644,36.0911074,349.7712235,611.2678233,203.15208790000003,350.46849829999996,60.6780026,112.6551461,635.2143503,1068.2189256000001,206.6895524,361.8777649,27.522901,14.473587,54.5854853,3.7914126,525.0044501,281.8135658,1339.7296325,78.8366861,12.4247814,7.683783,33.1067885,2.9843189,217.5458478,132.2253757,578.0860768,33.1817465,124.7157724,78.4363155,328.4813819,21.9871164,36.8109636,23.867039,108.7091231,3.946023,420.5217859,214.6925644,1007.4558113,60.7631143,122.9851721,83.7043803,339.7803429,22.097422
1980-12-01,6426.5905508,101.6060061,2261.4400483,55.4214346,955.7285938,564.3386101,178.15622770000002,1732.0947379999998,577.8048921999999,42.0294534,59.5765527,812.9785583,1448.4614900000001,18.7770848,36.6443498,335.9249019,619.8036919,208.8630164,355.4755937,62.885495,115.27073270000001,643.8692120999999,1088.2255258999999,208.8478351,368.9570571,28.5745395,13.4549139,56.1619683,3.4145844,540.3818991,272.5966592,1373.9008793,74.5606107,11.5425967,7.2344881,33.4959879,3.1483619,219.7474479,116.177454,588.7908896,31.0128023,126.3218776,82.5411388,335.6195615,19.8560322,38.5323582,24.3531368,110.927935,4.3427977,433.1318108,210.7374013,1023.402701,64.8228249,126.7886317,82.0592034,349.2181624,19.7388947
1981-01-01,6252.9567582,96.85300289999999,2200.5883006,55.343992199999995,930.5952899,548.6479624000001,173.65056149999998,1680.4009108,566.8767379000001,39.1008797,57.7521232,773.1458008,1427.4424998,18.691543,36.6524492,323.88156779999997,606.7137221,198.43397670000002,350.2139857,58.9831056,114.66745590000001,611.2777625,1069.1231483,200.54488179999998,366.3318561,27.021679,12.0792007,54.8523643,2.8997589,533.3316698,239.814131,1357.3670558,70.075444,14.036489,4.655054,33.9062189,2.7462303,217.9781697,105.9033981,575.8631192,30.8506029,128.5646749,69.8693018,330.7377548,19.4762309,37.0531126,21.929993,110.0521329,4.615323,423.4591382,187.8186243,1021.6817758,47.4413725,124.4978489,76.0470329,349.5122816,16.8195745
1981-02-01,6356.507894499998,98.2823944,2237.1577779,57.997990900000005,950.4421128,560.0752096,175.5906042,1711.3712263999998,565.5905783,40.2678712,58.014523200000006,804.0557418000001,1433.1020360999999,20.776487000000003,37.2215039,333.0091612,617.4329516,205.2824871,354.79272249999997,60.1978092,115.392795,631.2925643,1080.0786621,197.6112278,367.9793505,27.5888545,12.6790167,54.9878532,3.02667,534.4512945,269.6044473,1364.5997977,68.5022384,15.0466875,5.7297995,34.8354453,2.3860586,212.5414069,120.4677543,588.6229272,28.8100244,127.7460579,77.5364292,336.5451088,18.2476137,38.1798876,22.0179216,110.3068937,5.0859013,425.8078229,205.4847414,1026.5984823,53.4801798,119.8266171,77.7846107,350.7729627,17.2063878
1981-03-01,6428.0698898,100.52486479999999,2261.7910825,54.15472239999999,956.5202757999999,568.7443829,177.0413503,1738.3758979,570.9173132000001,41.2220501,59.3028147,816.5193924999999,1445.27169,19.2169,34.937822399999995,334.9630146,621.5572612,211.9241124,356.8202705,61.8791937,115.1621566,649.8754966,1088.5004013,203.2720788,367.6452344,27.0916772,14.1303729,56.1110458,3.1917689,531.1935421,285.3258504,1362.0777773,83.1939127,13.7101667,5.5067333,32.8220731,2.1157493,212.0882029,122.8748117,593.7449373,27.8123239,129.2317257,82.6923867,336.6196778,20.2005927,37.9372063,23.9419874,109.9514881,5.2106685,423.989402,225.8860946,1032.5792132,55.9211881,120.1895507,83.0825281,348.4760734,19.169161
1981-04-01,6426.3493648,102.84242660000001,2254.7594342,57.1892518,959.3627749,564.3678524000001,178.23981709999998,1734.1538831,575.4339247,41.7903863,61.0520403,814.8992721,1439.8601621,20.3365384,36.8527134,333.0553675,626.3074074,210.7253546,353.6424978,62.719466,115.5203511,651.4702159999999,1082.6836671,209.6049627,365.828962,28.5231465,13.2672398,58.1874457,2.8645946,540.6093172,274.2899549,1361.4244472,78.4357149,13.8822318,6.4543066,35.2000574,1.652656,210.0970526,122.9583149,597.6002521,28.7071553,128.2964101,82.4289445,336.0583849,17.5841129,38.2903774,24.4290886,110.5238711,4.99648,432.3147664,219.1554496,1021.336184,61.3474831,124.919034,84.6859287,345.8777244,19.9512376
1981-05-01,6412.350726799999,101.9142248,2247.6753712,55.7426085,967.0728002,562.3327263,177.83502869999998,1727.2732612999998,572.5047058,42.1841,59.730124800000006,810.3432453,1437.3321259,19.917692,35.8249165,339.74497440000005,627.3278257999999,210.1957767,352.13694960000004,62.4837988,115.3512299,644.2247178,1083.0485434999998,206.5920112,365.9126946,29.3127299,12.8713701,56.7816351,2.9484897,539.7586719,270.5845734,1355.0109596,82.3211663,14.8258678,5.0918242,34.427323,1.3975935,207.6985568,132.0464176,591.6357932,35.6920326,126.5485922,83.6471845,330.9317432,21.2052064,37.7759282,24.7078706,110.485815,4.8654149,427.9131724,216.3115454,1028.7307494,54.3177941,123.6444082,82.947603,346.3136038,19.5990908
1981-06-01,6413.944804499999,101.8805993,2258.2617546,56.726294800000005,962.3893549,560.9396942,174.61197879999997,1724.3844404000001,574.7506875,42.1900023,59.690597,813.8891914999999,1444.3725631,20.645541700000003,36.0807531,338.86985070000003,623.5195041999999,210.2612853,350.67840889999997,60.0604887,114.5514901,643.365984,1081.0184564,210.2868694,364.46381809999997,29.1550459,13.0349564,57.1630342,2.5275628,539.0137486,274.8754429,1358.7192275,85.6533356,13.9957328,6.6498089,33.2452762,2.8354769,211.8541983,127.0156524,592.2030682,31.316436,125.4902759,84.7710094,333.9393353,16.7390736,37.7412633,22.3192254,109.562879,4.9886111,432.4238237,210.9421603,1022.1773444,58.841112,123.1721097,87.1147597,344.8858486,19.5779695
1981-07-01,6425.3216636,102.88617599999999,2256.5562650999996,55.784223399999995,978.1019301,559.5155673999999,173.9980458,1727.1622672,571.3171886,42.868330799999995,60.0178452,816.8002964,1439.7559687,19.469224699999998,36.3149987,343.4013844,634.7005457,207.08299699999998,352.43257040000003,61.2235285,112.7745173,647.3667785,1079.7954887,209.010153,362.3070356,29.3411083,13.5272225,56.9583686,3.0594766,539.9753504,276.824946,1362.5428683,77.2131004,12.783363,6.6858617,32.2020705,4.1129282,218.9088552,124.4925292,603.7359711,30.9645746,122.9805694,84.1024276,334.1845526,18.2480178,37.2604833,23.9630452,107.5782607,5.1962566,431.5545579,215.8122206,1025.4539844,54.3415043,125.3768537,83.6332993,342.667239,19.6397966
1981-08-01,6393.7436142999995,102.58568460000001,2240.1387183,59.0072799,978.8597655,557.7891861,171.64836200000002,1721.0828435,562.6317743999999,42.8508325,59.7348521,807.6979417,1432.4407766,19.662307,39.3449729,348.1074483,630.7523172,207.22812040000002,350.56106570000003,59.9946248,111.65373720000001,644.6218220000001,1076.4610215,205.6686689,356.9631055,27.9678699,14.8829626,55.8178074,3.9170447,527.2606924,280.4372493,1351.7234902,80.7172864,12.7676055,6.8947015,34.849302,4.4956709,214.33623,133.7712183,601.0327824,29.7195348,125.3678792,81.8602412,332.7354121,17.8256536,36.4227905,23.5718343,106.6543874,4.9993498,438.6425507,205.9792713,1015.5404583,60.9205632,118.7484104,86.9202585,337.2558625,19.707243
1981-09-01,6502.6970811,103.2582713,2286.3129283999997,61.5588025,995.7913944999999,568.4886783,173.7572188,1739.7629476,573.7668397,43.0963425,60.1619288,833.7793434,1452.5335850000001,22.8393798,38.719422699999996,358.0426149,637.7487795999999,213.0883875,355.4002908,61.54064,112.21657880000001,659.4302508,1080.3326968000001,211.3687315,362.3981082,28.3558554,14.7404871,56.6605614,3.5013674,557.4066799,276.3726635,1378.6444896,73.8890954,16.2151514,6.6242284,34.5877754,4.1316473,221.4197595,136.6228554,604.3271414,33.4216382,129.6251662,83.4632213,336.3790595,19.0212313,38.3516807,23.1889593,106.9839343,5.2326445,438.3470481,221.0832027,1017.3750455,62.9576513,126.7267105,84.642021,344.8067398,17.5913684
1981-10-01,6445.3353656,103.8602629,2259.0393095,58.1590113,990.7950291999999,561.3095244,173.1529846,1727.0055715,572.0136722,43.5628166,60.297446300000004,824.3487714,1434.6905381,21.265208100000002,36.8938032,353.9418933,636.8531359,210.8759999,350.43352450000003,61.0502108,112.10277380000001,656.7777808000001,1070.2277907,210.5846643,361.4290079,28.5612222,15.0015944,55.568792,4.7286543,545.9607467,278.3880247,1360.24541,74.4451281,14.853595,6.4116131,34.879955,2.0138482,220.6006093,133.341284,605.3336949,31.519441,125.6653269,85.210673,332.1739896,18.2595349,38.400048,22.6501628,106.5227354,5.5800384,445.094752,211.6830288,1004.2828791,65.9449116,122.0141408,88.5705235,342.7939116,18.6350963
1981-11-01,6433.343393199999,105.9796343,2251.0850627,57.966839099999994,988.6367507,565.7252286,172.07519330000002,1717.6723819999997,574.2023025000001,45.5811757,60.398458600000005,830.4687579,1420.6163048,20.948692299999998,37.0181468,352.3608238,636.2759269000001,214.16280460000002,351.562424,59.986033000000006,112.0891603,646.1864403,1071.4859417,211.0532308,363.1490717,29.7026321,15.8785436,57.0464599,3.3519987,547.6834579,282.7853,1349.4234042,71.1929006,15.3235596,5.6251327,35.7614185,1.2567283,218.4291982,133.9316256,600.4420519,35.833875,125.2508255,88.9119791,333.9615514,17.6008726,36.9289313,23.0571017,107.1839436,4.9052167,434.61772,211.5687203,1010.4503317,61.03561,121.0581072,89.9951236,346.0498047,17.099267
1981-12-01,6506.864937099999,105.26969759999999,2278.9497672,57.0447793,1001.8216607,571.3597570000001,173.2279667,1737.2451824999998,581.9461261000001,44.568315299999995,60.701382300000006,839.1051206,1439.8446466,21.331017,35.7137623,354.41203370000005,647.409627,217.10328399999997,354.256473,60.303422999999995,112.92454369999999,649.583789,1087.6613934999998,209.47226790000002,372.4738582,30.26467,14.3036453,56.6861218,4.0152605,569.9000353,269.2050853,1373.9354659,65.9091807,15.7439008,5.5871162,31.7007806,4.0129817,225.225658,129.1863757,613.8674536,33.5421734,131.424661,85.678623,336.607031,17.649442,36.8214036,23.4820194,108.2560846,4.6684591,446.3754578,203.2083312,1027.2246268,60.4367667,124.0249821,85.4472858,356.6866398,15.7872184
1982-01-01,6355.498657699999,102.22931720000001,2232.0860526999995,59.3494184,971.7159095,560.19569,170.94805,1688.3540842999998,570.6201355999999,42.9809457,59.248371500000005,803.2379662999999,1428.8480863999998,21.5853332,37.7640852,335.4375402,636.2783693,205.3998171,354.7958729,58.0432429,112.9048071,616.6548626,1071.6992217,201.5265329,369.0936027,29.3776121,13.6033336,56.2488553,2.9995162,556.7536779,246.4842884,1363.0924842,65.7556022,17.9287978,3.6565354,36.8047518,0.9593334,225.1206863,110.3168539,604.8480816,31.4302877,129.5797453,75.8200718,337.4124512,17.3834217,36.552967,21.4902759,107.9410487,4.9637584,434.0990283,182.5558343,1014.5016759,57.1975458,123.0843609,78.442172,351.5796978,17.5139049
1982-02-01,6432.3522678,102.35578500000001,2253.8125595,57.6652878,995.6396151,567.6070847000001,168.63368699999998,1712.7177427000001,573.9205059999999,42.1582012,60.197583800000004,813.1716688,1440.6408907,21.5789474,36.0863404,355.0138791,640.625736,211.2015005,356.4055842,56.0274551,112.60623190000001,636.0088705000001,1076.7088722,204.1051686,369.81533740000003,28.2893631,13.8688381,57.3360701,2.8615137,551.571136,261.6005328,1373.7011764,66.9397143,16.5099643,5.0689831,35.1384896,0.9478508,224.3548641,130.659015,605.4649177,35.1608183,126.8400752,84.3614253,338.593795,17.8117892,36.7384887,19.2889664,107.9200373,4.6861946,436.224778,199.7840925,1025.4047396,51.3041326,120.294999,83.8101696,351.2153554,18.599982
1982-03-01,6497.360983799999,101.2357145,2282.1258938,57.9376869,1004.9618787999999,573.2197356,171.909232,1728.2524082,577.718434,41.9949625,59.240752,836.0263992,1446.0994946,21.2649701,36.6727168,360.0287482,644.9331305999999,216.37119189999999,356.8485437,58.71456380000001,113.19466820000001,654.1692829,1074.0831253,206.6493089,371.0691251,27.0707674,14.9241951,55.9115244,3.3292276,554.1719607,281.8544385,1372.9208108,73.1786838,15.9142533,5.3507168,35.5800483,1.0926685,232.8334611,127.1952871,609.2986546,35.634476,127.6678367,88.7033552,336.8345094,20.0140343,35.8770943,22.8374695,107.8336567,5.3610115,430.0317802,224.1375027,1019.1151775,54.9679478,117.6137795,89.0355294,352.6184155,18.4507096
1982-04-01,6431.562504300001,100.3198201,2251.6324838,57.644693499999995,989.9832692000001,565.6555189000001,168.866451,1718.2100573,579.2502105,40.6593615,59.6604586,820.8450543,1430.7874295,22.7242146,34.9204789,349.2500565,640.7332127000001,213.9140864,351.74143250000003,58.2534187,110.6130323,644.5878476,1073.6222097,208.57593459999998,370.6742759,27.9711447,12.6882168,55.1050557,4.5554029,546.5159714,274.3290829,1350.9809962,79.8064333,17.205256,5.5189586,33.3758325,1.5446464,225.2156625,124.034394,601.6878526,39.0453601,127.0139613,86.9001251,329.7249138,22.0165187,36.7365246,21.5168941,104.8231172,5.7899151,433.750866,210.8369816,1010.7721224,62.8500873,120.9145487,87.6613859,349.4311026,21.2431733
1982-05-01,6440.904524500002,99.5883304,2256.8409245000003,59.3425494,997.0129493,562.3130632000001,167.6853764,1715.0153342999997,583.105997,41.5443299,58.0440005,822.7939134000001,1434.0470111,23.228777100000002,36.1137723,354.0544847,642.9584646,213.22525000000002,349.08781319999997,57.873922,109.8114544,637.6521252,1077.3632091,213.14555719999998,369.9604398,27.8223119,13.722018,54.7427216,3.3012789,558.2370239,264.5568895,1360.523949,73.5230621,17.5834574,5.6453197,34.6075134,1.5062589,225.8845068,128.1699779,605.5486002,37.4098644,126.4452088,86.7800412,327.4817078,21.6061054,35.9593834,21.9145386,104.1880696,5.6233848,419.5735449,218.0785803,1009.7343596,67.6288495,125.3546751,87.7908821,349.2952384,20.6652014
1982-06-01,6414.2775552,100.9984208,2245.9791762,60.7148895,991.4990817,557.3408547,166.9763445,1711.3463332000001,579.4224546,41.8053838,59.193037000000004,816.2396789,1429.7394973,23.231121700000003,37.483767799999995,351.8472362,639.6518455,208.6469037,348.69395099999997,57.9868101,108.98953440000001,636.7777592,1074.568574,212.8130531,366.6094015,27.0110813,14.7943025,55.5450607,3.6479763,547.8292647,268.4104142,1343.6612904,86.0782069,17.3058626,5.9252591,35.8332621,1.6505057,225.5115069,126.3357293,604.9789272,34.6729183,124.1971275,84.4497762,327.9619509,20.7320001,36.6239441,21.362866,105.002857,3.9866774,420.6924007,216.0853585,1010.6009805,63.9675935,126.9607084,85.8523447,347.4229687,19.1864328
1982-07-01,6425.898422500001,100.6750634,2239.2420383999997,60.26906869999999,1004.1517484999999,554.6433416,169.6024007,1720.0451031999999,577.2696579999999,41.1126244,59.562439000000005,816.7718861999999,1422.4701522,21.9057651,38.363303599999995,353.6112667,650.5404818,208.5374143,346.10592729999996,59.469699,110.1327017,647.7485078,1072.2965954,212.8252933,364.44436470000005,25.3299548,15.7826696,55.1278652,4.4345738,543.6592849,273.1126013,1343.1331063,79.3370459,17.2489211,4.656844,37.2003053,1.1629983,226.0321779,127.5790888,615.2762862,35.2641956,123.8743023,84.663112,325.715699,20.3902283,36.2943821,23.1753169,104.5666394,5.5660623,426.4182221,221.3302857,1013.328369,58.9682264,124.3763133,88.44898,343.470743,20.9736217
1982-08-01,6379.347490200002,99.0419466,2226.9551933000002,58.318248200000006,988.0647494,549.9466081,167.0108024,1716.977703,573.0322392,40.7803886,58.261558,813.4551316,1413.5000617,22.0596327,36.258615500000005,351.38467049999997,636.6800789,207.321095,342.62551310000003,58.152640500000004,108.8581619,649.2075251,1067.7701779000001,212.6413238,360.3909154,26.3391631,14.4412255,54.3915438,3.8700142,533.6938074,279.7613242,1327.4118586,86.0882031,14.7755135,7.2841192,34.6634116,1.5952039,224.8896172,126.4950533,599.4080557,37.2720232,123.3768686,83.9442264,321.8641291,20.761384,34.6257959,23.5268446,103.9763206,4.8818413,424.2579468,224.9495783,1001.394253,66.3759249,121.4584186,91.1829052,339.3785782,21.0123372
1982-09-01,6443.517321299998,100.50343690000001,2241.4317843999997,60.949991399999995,1005.7074723000001,554.804436,168.91877430000002,1725.2673901,585.9340359,41.8298323,58.673604600000004,814.9043024,1426.527482,23.3316149,37.6183765,356.5760149,649.1314574,207.4634402,347.34099580000003,61.136492200000006,107.7822821,652.366764,1072.9006261,220.24594839999997,365.6880875,27.0755868,14.7542455,54.2247162,4.4488884,542.8670801,272.0372223,1347.0998493,79.4276327,16.3796804,6.9519345,35.1149699,2.5034066,223.8805845,132.6954304,609.4303283,39.7011291,125.4830352,81.980405,327.5489706,19.7920252,35.5709919,25.5655003,102.3915589,5.3907232,431.6262658,220.7404982,1008.7395503,64.1610758,126.1408537,94.1050947,343.9421647,21.7459228
1982-10-01,6421.0676214000005,100.1047363,2218.2317759,62.870574,1020.1157191000001,565.8092838,162.546052,1709.9408025000002,581.4486778,42.757393699999994,57.347342600000005,809.7769301999999,1408.4548456999999,24.4095425,38.4610315,364.9956363,655.1200828000001,213.3303172,352.47896660000004,58.7521673,103.7938847,641.8472016000001,1068.0936009,215.7557755,365.6929023,27.0302351,15.7271586,53.4428204,3.9045222,527.102437,282.6744932,1316.7871182,91.6677275,17.5025641,6.9069784,36.6570427,1.8039888,229.7680528,135.2275835,615.4237083,39.6963745,122.3212491,91.0090681,329.2364112,23.2425554,35.1347505,23.6174168,99.0468041,4.7470806,417.4981665,224.3490351,999.7512968,68.3423041,126.2830828,89.4726927,343.9263958,21.7665065
1982-11-01,6366.813633999999,100.8296689,2209.7383715,59.10046390000001,1007.6376082,560.5095513,165.8669871,1683.7712048,579.3597783,42.8447568,57.9849121,814.4282245,1395.3101470000001,21.687186,37.413277900000004,366.66511330000003,640.9724949,212.411598,348.0979533,60.3808525,105.4861346,632.457665,1051.3135398,213.37917,365.9806083,28.2708913,14.5738655,54.2404084,3.7445037,536.9844546,277.4437699,1305.368568,89.941579,14.6771764,7.0100096,36.4808341,0.9324438,229.8277773,136.837336,604.1816588,36.7908361,119.8169036,92.5946944,324.4112199,23.6867334,35.4707146,24.9101379,101.0546417,4.4314929,412.7823395,219.6753255,982.9708184,68.3427214,125.0671544,88.3120156,343.4479851,22.5326232
1982-12-01,6370.100291900001,103.6321274,2195.664261,56.439921,1002.1015207,559.0562523000001,166.9866705,1702.6539056000001,583.5656334,44.125079400000004,59.507048,811.1410957999999,1384.5231652,20.4492473,35.990673699999995,363.0152852,639.0862355,209.39299620000003,349.6632561,59.8241036,107.1625669,644.2185976000001,1058.435308,214.1891272,369.37650620000005,27.6167972,16.5082822,56.0025912,3.5044568,533.9039471,277.2371487,1302.1235859,82.3995793,15.2379215,5.2113258,34.55598,1.4346937,230.683191,132.3320942,602.1897903,36.8964452,119.4696054,89.9233908,327.4924834,22.1707727,35.4712076,24.352896,102.2316893,4.9308776,413.1606378,231.0579598,989.6991269,68.7361811,127.4506809,86.7384463,347.9315723,21.4449339
1983-01-01,6172.047917899999,98.0925893,2145.5445923999996,56.3868717,955.124063,534.3323988000001,164.0675415,1649.9129240000002,568.5869372000001,41.6896001,56.4029892,781.8418402,1363.7027521999998,19.8253391,36.5615326,334.9497818,620.1742812,194.76480500000002,339.5675938,58.0633381,106.00420340000001,610.7126829,1039.2002411,205.8393448,362.7475924,28.2038714,13.4857287,54.142644,2.2603452,533.7049352,248.136905,1287.4804642,76.222288,14.5837386,5.2416005,35.3214467,1.2400859,221.8115298,113.138252,584.7822532,35.392028,117.0077954,77.7570096,318.4252632,21.1423306,34.9425066,23.1208315,101.2750003,4.7292031,407.5118608,203.2008221,976.5999159,62.6003252,124.2318255,81.6075193,342.0902321,20.6573603
